node,name
60905,Prajapati Nagar
60912,Gangavathi Railway station
60916,Sayama
60917,Khambhat
60920,Lakhimpur
60921,Bahelia Buzurg
60922,Ramva
60923,Malwan
60924,Athsarai
60926,Petlad Junction
60931,Bhadran
60932,Bochasan Junction
60938,Kathana
60939,Nischintapur
60941,Yawarpura
60942,Panposh
60944,Biramitrapur
60954,Jakhapura Junction
60962,Phulia
60964,Shantipur Junction
60968,Latur Road
60972,Badkulla
60982,Gadadharpur
60987,Barsi Town
61004,Dhavlas
61010,Vakav
61011,Madha
61014,Wadsinge
61026,Kurwai Kethora
61027,Salem Junction
61029,Sanchi
61033,Varnama
61045,Sumer
61066,Deshapran
61085,Mandi Bamora
61148,Kansrao Railway Station
61159,Kiraoli
61163,Aralaguppe
61180,Ashapura Gomat
61185,Merta City
61230,Murtajapur
61244,Naya Raipur
61265,Meham
61276,Pipavav
61277,Lekoda
61278,Lakshmibai Nagar
61279,Vadakannikapuram
61288,Paniahwa
61297,Sagauli Junction
61326,Jogeshwari (Harbour Line)
61372,Dausa
61374,Sasaram Junction
61390,Tadipatri
61392,Koregaon
61406,Barra Bazar
61424,Bajrangpura
61427,Kesariya Road
61447,Kesamudram
61455,Jhartarbha railway station
61509,Bhagavathipuram
61510,Edamann
61516,Maranchi Halt
61521,Bela Tal
61545,Nilgiri Road
61549,Khantapara
61558,Manchili
61561,Ambagaon
61600,Shelu
61736,Huskuru
61739,Lakadiya
61793,Pathrad
61799,Phulaguri
61810,Gadra Road
61812,Nagaur
61842,Kada Bari Halt
61863,Chitrapur
61876,Kakdwip
61877,Nazarbag
61886,Powerkheda
61887,Manguli Chowdwar
61892,Ghoom
61896,Tung
61913,Dornahalli
61924,Aralvaymozhi
61928,Marwasgram
61929,Ghaziabad Junction
61936,Rahiyol
61937,Bayad
61942,Chanda Fort
61952,Hanumanahalli
61980,Birambad
62038,Unchaulia
62057,Basuchak
62059,Takari
62065,Bhimalgondi
62073,Bidar
62075,New Rewari WDFC
62086,Malethu Kanak
62091,Sainagar Shirdi
62092,Makrana Junction
62119,Gotan
62150,Umdanagar
62151,Budvel
62159,NPA Shivaram Pally
62192,Amritsar Junction
62197,Khaltipur
62222,Rai Singh Nagar
62245,Siliguri Town
62275,Miyagam Karjan Junction (NG)
62276,Nekkonda
62277,Badampahar
62298,Barkakana Junction
62339,Hassan Junction
62395,Belur Math
62401,Sindhanur
62423,Ranjanpada
62424,Nhava Sheva
62425,Dronagiri
62426,Uran City
62430,Bardoli
62437,Kharkhara
62449,Dhasa Junction
62454,Parsoda
62458,Nagarsol
62491,Mandan Mishra Halt
62513,Reddigudem
62523,Kalsur
62524,Savanur
62525,Karajgi
62534,Devaragudda
62535,Chalgeri
62545,Shujaatpur
62553,Mundra Airport Road
62588,Makalidurga
62589,Oddarahalli
62597,Shindawane
62607,Phursungi
62615,Sasvad Road
62640,Alandi
62728,Bartara
62732,Jung Bahadurgnj
62739,Jahanikhera
62746,Neri
62756,Habra
62783,Gangwara
62796,Behrajor
62796,Behrajor
62833,Changsari
62845,Baihata
62869,Qadian
62877,Karavadi
62884,Laundh
62896,Manjhwe
62899,Jamuawan
62904,Taticherla
62937,Kursela
62949,DRM Office
62968,Kharaiadih
63079,Devarapalli
63082,Tham
63086,Niyol
63102,Sihapar Halt
63103,Kopaganj
63116,Indara Junction
63121,Haldharpur
63128,Gaunaha
63135,Chamua
63187,Ghataro
63196,Ghoswar Junction
63197,Ghoswar Junction
63197,Ghoswar Junction
63204,Paru Khas
63279,Saraiya Junction
63323,Vetapalem
63324,Chirala
63336,Birju Bigha
63346,Gawaspur
63396,Fatuha Junction
63397,Budhdevchak Y Nagar
63430,Oodlabari
63439,Anjana Farm
63452,Carron
63453,Banarhat
63459,Maranayakanahalli
63494,Barmer
63524,New Cooch Behar Junction
63528,Alipurduar
63531,Balganur
63532,Dhing Bazar
63533,Lakhmapur
63534,Jakanur
63538,Mallapur
63574,Talakal
63599,New Alipurduar
63599,New Alipurduar
63608,Hulkoti
63625,Mayanaguri Road
63654,Ghoksadanga
63668,Sonepur
63690,Phalodi Junction
63700,Anupgarh
63705,Lanela
63710,Sanu
63730,Kusmahi
63749,Tarighat
63756,Khalari
63763,Bokaro Thermal
63783,Durga Chak
63791,Donakonda
63792,Nayar Hat
63810,Amta
63812,Sapat Gram
63816,Fakiragram Junction
63844,Tipkai
63854,Salakati
63860,Dangtal
63881,Chhulha
63934,Katangi Khurd
63963,Delhi Junction
63991,Phaltan
63992,Surawadi
63998,Salpa
64036,Kandari
64038,Chak Sikandar
64057,Ambkeshwar
64060,Kannjara
64062,Nandapur
64064,Gajwel
64087,Malatipatpur
64107,Bamangachi
64146,Nandyal
64170,Narayandoh
64173,Wangapalli
64187,Tolewahi
64193,Delang
64208,Hindol Road
64223,Ghelda
64226,Jamsar
64236,Mahajan
64242,Kapali Road
64256,Kanaji
64276,Kamareddi
64436,Canacona
64445,Tingrai
64446,Digboi
64447,Bargolai
64450,Chakra Road
64451,Dullahapur
64458,Rani Kamalapati Railway Station
64468,Dharmavaram Junction
64472,Penukonda Junction
64492,Rangepalli
64511,MP Nagar
64514,Bina Junction
64515,Timmapur
64524,Shadnagar
64525,Kottur
64530,HBL Nagar
64538,Niz Chatia
64549,Chakiting
64560,Amguri Junction
64563,Meleng
64577,Mahipal Road
64579,Mahipal
64581,Naopara Mahishasur
64582,Sonthaliya
64591,Tenya
64599,Kazipara Halt
64619,Dhulian Ganga
64624,Safrai
64631,Nimtita
64644,Sujnipara Junction
64657,Khagraghat Road
64674,Jirat
64681,BHEL
64682,Telapur
64685,Jamai Osmania
64686,Vidyanagar
64687,Medchal
64688,Gowdavalli
64689,Gundla Pochampally
64690,Bolarum
64691,Bolarum Bazaar
64692,Dayanand Nagar
64693,Bhudevi Nagar
64703,Ammuguda
64709,Neredmet
64720,Ferozguda
64721,Suchitra Centre
64736,Daklongia
64740,Naid Gaam Railway Station
64759,Ajhai
64766,Balanagar
64771,Burgula
64780,Rangaliting
64789,Masjid
64795,Sawai Madhopur Junction
64796,Valsad
64797,Vapi
64805,Parasnath
64806,Kudal
64812,Alappuzha
64816,Karwar
64823,Jhankad Sarala Road
64828,Mithapur
64830,Jamuguri
64838,Sadanapura
64844,Gundlakamma Junction
64862,Potlapadu
64869,Sarojini Nagar
64876,Sachiwalaya
64882,Jajau
64886,Mustabada
64893,Gumgaon
64895,Bally
64900,Bholldih
64901,Phulwari Sharif
64902,Danapur
64907,Sardar Patel Marg
64908,Brar Square
64909,Delhi Cantt
64910,Delhi Inderpuri
64915,Vadodara Junction
64917,Digha Bridge Halt
64980,Banta Raghunathgarh
64985,Bhandu Motidau
65003,Abu Road
65027,Sarotra Road
65068,Angar
65071,Vikarabad Junction
65073,Kalaburagi Junction
65087,Gaudgaon
65098,Jeur
65099,Pophlaj
65102,Kivarli
65113,Ambivli
65118,Bhandup
65205,Rajchandrapur
65206,Bally Halt
65219,Jamalpur Junction
65273,Badarpur Ghat
65313,Phaphund
65320,Talegaon
65321,Talegaon Railway Station
65324,Malavli
65326,Kanhe
65327,Jhinjhak
65328,Dijaobra
65334,Rani Kamlapati
65350,Bareilly Junction
65351,Anand Vihar
65352,Anand Vihar Terminal
65369,Salempur Junction
65373,Lar Road
65383,Sadat
65388,Sewapuri
65393,Kapsethi
65395,Parsipur
65396,Mondh
65397,Sarai Kansrai
65405,Sarai Chandi
65409,Prayag Junction
65415,Dabhaura
65416,Jaitwar
65417,Talvadiya Junction
65431,Barhaj Bazar
65434,Satraon
65435,Deoraha Baba Road
65439,Pipri Dih
65450,Dewariya Kurmha Naresh Halt
65467,Bhadohi
65483,Khirkiya
65484,Jabalpur
65485,Dapodi
65514,Jarauda Nara
65521,Ambala Cantonment Junction
65523,Deoband
65524,Delhi Shahdara Junction
65533,Bokaro Steel City
65536,Chopan
65540,Netaji SC Bose Junction Gomoh
65544,Dhenkanal
65549,Rourkela Junction
65550,Anara
65553,Adra Junction
65554,Bankura Jn.
65555,Hijli
65565,Garhwa Road
65572,Manjhi
65581,Bakulha
65584,Asaudah
65586,Barpeta Road
65589,Agartala
65594,Kathua
65595,Pathankot Cantonment
65599,Durg Junction
65600,Rajnandgaon
65620,Jalandhar City Junction
65636,Thrissur;Canara Bank
65643,Indraprastha
65650,Chandra Nagar Halt
65682,Atraura Halt
65707,Bohani
65725,Chargola
65726,Timarni
65730,Guramkhedi
65738,Yenugonda
65746,Diviti Palli
65786,Rangareddy Guda
65787,Rajapur
65788,Jadcherla
65789,Jakhanian
65807,Faridaha Halt
65829,Palakkad Junction
65844,Billi Junction
65847,Salai Banwa
65848,Lohgara
65858,Kuchman Railway Station
65861,Hortoki
65951,Kawnpui
65963,Katakhal Junction
66004,Soniyana
66108,Bahora Chandil Halt
66127,Darauli
66131,Usia Khas
66167,Mawaiya
66265,Maishashan
66267,Longai
66268,Maishashan
66268,Maishashan
66278,Sabroom
66335,Pawakhali
66377,Bhanga
66378,Rupasibari
66402,Orai
66403,Ait Junction
66408,Sarsoki
66423,Secunderabad Junction
66426,Karumattur
66469,Sarahula
66475,Kanaibazar
66519,Dailwara
66538,Sri Venkateswarapalem
66542,Talamanchi
66555,Jalsu Nanak
66558,Besroli
66562,Jiron
66568,Ramalpur
66597,Biswan
66601,Sarayan
66626,Bara
66632,Vijay Sota
66648,Joba
66668,Kaima
66677,Karaila Road Junction
66691,Mahroi
66700,Phaphrakund
66703,Majhaoli
66727,Sumreri
66733,Makronia
66738,Ratangaon
66740,Nariaoli
66753,Khurai
66757,Bina Malkhedi
66762,Baghora
66773,Jeruakhera
66779,Chilikidara
66780,Khatkarkalan Jhandaji
66819,Chakraj Mal
66823,Kaithalkuchi
66825,Nalbari
66831,Tihu
66850,Kathaltali Halt
66860,Tilbhum
66861,Chandkhira Bagn
66885,Debagram
66886,Azimganj City
66887,Birnagar
66947,Bhadli
66958,Saheri
67048,Kailaras
67064,Nigatpur
67071,Dhing Halt
67108,Narasambudhi
67134,Ekdil
67135,Jaswantnagar
67149,Iranagaram
67179,Dugga
67193,Basindahar
67211,Haur
67235,Dhari Junction
67237,Vagdiya
67240,Amarsar
67247,Wankaner City
67250,Sarangpur Road
67255,Lorwada
67257,Chanasma
67258,Surbari
67259,Bhutakiya Bhimasar
67260,Maliya Miyana Junction
67264,Navlakhi
67272,Shankarpur Bhadaura
67279,Sikkampatti
67284,Bavla
67287,Sri Kalyanpura
67302,Sonasan
67303,Angadi
67311,Karari
67313,Virangana Lakshmibai Jhansi Junction
67360,Dalapatisamudram
67370,Nandol Dahegam
67371,Valavanur
67374,District Court (Purple Line)
67389,Sarbahara
67401,Khodri
67407,Harri
67411,Chandia Road
67420,Alwar Tirunagari
67443,Therubali
67446,Salar
67553,Jhalarapatan
67556,Jhalawar City
67592,Peddasana
67631,Sivadevunichikkala
67679,Heelalige
67726,Navade Road
67727,Kalamboli
67728,Taloje Panchanand
67737,S. Uppalapadu
67758,Aman Lodge
67877,Belandur Road
67889,Pen
67890,Hamarapur
67891,Jite
67892,Rasayani
67897,കാഞ്ഞങ്ങാട്
67898,Nileshwar
67899,Cheruvattur
67900,Thalassery
67901,Mahé
67902,Quilandi
67903,Tirur
67904,Turavur
67905,Ambalappuzha
67906,Haripad
67907,Karunagapalli railway station
67908,Paravur
67909,Varkala Sivagiri
67910,B.G Nagar
67911,Channarayapatna
67912,Sakleshpur
67913,Dharwad
67914,Hubballi
67915,Haveri
67916,Davanagere
67930,Kolar
67931,Jannagatta
67932,Gottihalli
67933,Dodnatta
67934,Chintamani
67935,Sidlagatta
67936,Gidnahalli
67937,Chikballapur
67938,Nandi
67939,Venkatagirikote
67940,Avatihalli
67941,Doddajala
67942,Betta Halasuru
67943,Channasandra
67944,Banaswadi
67946,Sir M Visvesvaraya Terminal
68068,Carmelaram
68076,Badshah Nagar
68099,Dhamangaon
68100,Shirsoli
68122,Kavi Subhash
68139,Lingamguntla
68148,Banni Mahamman Patti
68198,Saundal
68200,Siwan Junction
68201,Patliputra
68218,Sairang
68221,Machilipatnam
68222,Chilakalapudi
68230,Pedana
68240,Kavutaram
68254,Ramavarappadu
68265,Ventrapragada
68296,Vellavacheruvu
68318,Siliguri Junction
68336,Parsabad
68338,James Street
68339,Tetulmari
68342,Chhapra Junction
68467,Kalambani Budruk
68569,Mookambika Road Byndoor
68711,Fatehpur Makrandpur
68717,Amanwadi
68719,Lohagad
68720,Karimuddin Pur
68722,Ajaibpur
68732,Ghazipur Ghat
68738,Nandganj
68741,Ankuspur
68765,Tajpur Dehma
68766,Chit Baragaon
68771,Buxar
68773,Baruna
68776,Twining Ganj
68795,Mandrak
68809,Gurudijhatia
68814,Chandur
68815,Pulgaon Junction
68825,Semarkhedi
68832,Sank
68840,Banmor
68841,Nishatpura
68858,Hoshangabad
68865,Misrod
68867,Mandideep
68876,Bijrotha
68877,Datia
68882,Daulta
68883,Hetampur
68884,Dholpur Junction
68893,Sithouli
68901,Antri
68902,Sonagir
68910,Anant Paith
68915,Dabra
68916,Kotra
68917,Chirula
68919,Bijauli
68920,Babina
68940,Malugur
68950,Adhartal
68952,Modipuram
68955,Sarai Kale Khan - Nizamuddin
68956,Sivadi
68959,Mhasavad
68980,Warangal
68994,Amla Juncion
68996,Jaulkhera
69015,Ruby Hall Clinic
69237,Kolad
69266,Mangaon
69310,Goregaon Road
69322,Udupi
69329,Mandawli Chandra Vihar
69334,Chandanagar
69340,Meerut City Junction
69341,Umbermali
69344,Thansit
69347,Kasara
69369,Chennai Park Town
69390,Jaisalmer
69394,Ateli
69501,Thana Bhawan
69560,Teknewas
69561,Kopa Samhota
69562,Daudpur
69563,Ekma
69564,Mahendranath Halt
69565,Chainwa
69566,Duraundha Junction
69567,Pachrukhi
69568,Dumri Juara
69569,Baragopal
69570,Panchpatia Deoria
69571,Awatar Nagar
69572,Amika Bhawani Halt
69573,Dighwara
69579,Sitalpur
69583,Nayagaon
69612,Mehsi Junction
69620,Sanosara
69625,Meenambakkam
69636,Chennai Park
69645,Miyagam Karjan Junction
69672,Piprahan
69702,Pavagada
69715,Hapur Junction
69725,Tiruvallur
69727,Putlur
69728,Veppampattu
69729,Pattabiram
69730,Avadi
69731,Pattaravakkam
69732,Korattur
69733,Perambur Loco Works
69734,Perambur Carriage Works
69763,Puttur
69787,Rayagada
69806,Surat
69809,Badhkal Mor
69822,Jatdumri Junction
69833,Sheikpura
69838,Lakshmipur Road
69839,Kartoli Punjab
69849,Khijadiya Junction
69854,Chalala
69856,Visavadar Junction
69861,Talala Junction
69869,Bishnupur
69870,Kalyan Junction
69877,Panhai
69891,Girwar
69919,Didarganj Road
69923,Delvada
69932,Kansiya Nes
69933,Monglajhora Halt
69935,Savni
69936,Bhader
69940,Mahuva Junction
